,unixtimestap,open,high,low,close,vwap,volume,count
696,1680393600.0,42582.1,42674.6,41741.9,42306.9,42267.4,4.07713158,462.0
697,1680480000.0,42307.0,42434.0,40219.9,40913.6,41468.7,22.89540649,1137.0
698,1680566400.0,40983.7,42122.0,40781.3,41685.9,41522.3,10.47122705,729.0
699,1680652800.0,41689.5,42710.0,41446.3,41940.5,42008.7,7.61295648,672.0
700,1680739200.0,41939.4,42122.0,41493.9,41983.4,41735.9,15.06274894,879.0
701,1680825600.0,41988.5,42091.5,41593.6,41888.9,41861.2,1.41547241,251.0
702,1680912000.0,41863.2,42156.6,41778.8,41907.4,41963.2,3.19049842,269.0
703,1680998400.0,41872.8,42778.1,41770.7,42430.2,42235.9,4.11988735,550.0
704,1681084800.0,42479.4,44794.4,42309.8,44523.8,43066.9,9.14292519,825.0
705,1681171200.0,44585.1,45833.6,44535.7,45355.8,45086.3,9.71690519,954.0
706,1681257600.0,45382.1,45505.0,44500.0,44603.1,44889.2,15.42221393,896.0
707,1681344000.0,44620.2,45144.8,44601.3,44800.2,44848.7,10.66677892,892.0
708,1681430400.0,44833.4,45788.7,44720.5,45385.5,45344.2,23.29445663,977.0
709,1681516800.0,45459.3,45564.4,45132.6,45263.8,45373.2,3.83709331,364.0
710,1681603200.0,45253.0,45581.5,45066.5,45163.7,45212.3,4.41871398,366.0
711,1681689600.0,45272.5,45272.5,43555.8,43921.3,44471.0,34.46042266,1419.0
712,1681776000.0,43948.9,45262.3,43506.8,45038.4,44775.7,20.09376974,960.0
713,1681862400.0,45008.5,45041.8,42704.2,42974.2,44040.7,19.0662932,1239.0
714,1681948800.0,42954.6,43297.5,41615.4,41882.8,42571.3,22.47648267,1275.0
715,1682035200.0,41884.9,42201.9,40638.8,40742.7,41852.8,21.28455035,1118.0
716,1682121600.0,40800.5,41831.1,40675.0,41773.0,41094.2,7.55095602,628.0
717,1682208000.0,41771.7,41771.7,41105.8,41365.0,41414.8,4.54737523,391.0
718,1682294400.0,41365.0,41926.1,40406.2,41044.4,41379.9,11.39083843,942.0
719,1682380800.0,41046.1,41153.7,40892.2,41002.9,40985.2,0.44170875,58.0
